driver_id,trip_id,start_ts,end_ts,miles,night_miles,mean_speed,max_speed_over_limit,accel_events_per_100mi,brake_events_per_100mi,phone_use_ratio,rain_flag,incident_density,label
D 178,T001756,2025-08-26T01:40:54.871257,2025-08-26T01:45:54.871257,3.06,1.08,36.5,4.4,9.5,10.7,0.266,0,0.158,0
D 005,T001757,2025-07-28T10:25:54.871257,2025-07-28T11:00:54.871257,3.13,0.86,30.9,7.8,13.3,0.4,0.05,0,0.452,0
D 198,T001758,2025-09-03T06:59:54.871257,2025-09-03T07:22:54.871257,1.96,0.08,34.9,3.2,5.2,8.3,0.25,1,0.627,1
D 112,T001759,2025-08-08T04:11:54.871257,2025-08-08T04:52:54.871257,2.25,1.09,44.1,1.8,0.9,2.1,0.131,1,0.688,0
D 187,T001760,2025-07-27T04:25:54.871257,2025-07-27T04:46:54.871257,1.99,0.34,29.8,11.1,8.0,22.5,0.217,0,0.296,0
D 034,T001761,2025-07-26T04:58:54.871257,2025-07-26T05:31:54.871257,2.16,0.88,19.8,6.2,6.3,5.1,0.292,0,0.135,0
D 182,T001762,2025-08-30T07:13:54.871257,2025-08-30T07:45:54.871257,4.72,0.07,36.1,7.5,5.3,6.1,0.205,1,0.595,0
D 129,T001763,2025-08-11T20:29:54.871257,2025-08-11T21:03:54.871257,1.75,0.04,33.5,0.0,16.9,10.0,0.125,0,0.694,0
D 129,T001764,2025-08-20T00:40:54.871257,2025-08-20T00:59:54.871257,6.21,1.49,17.2,2.4,15.8,7.3,0.034,0,0.295,0
D 159,T001765,2025-08-20T19:39:54.871257,2025-08-20T20:07:54.871257,3.05,0.01,25.8,15.9,15.6,0.0,0.08,0,0.406,1
D 086,T001766,2025-09-03T20:43:54.871257,2025-09-03T21:21:54.871257,2.08,0.01,35.1,5.9,7.6,22.6,0.232,0,0.232,0
D 019,T001767,2025-09-08T09:00:54.871257,2025-09-08T09:22:54.871257,1.74,0.19,28.7,0.9,5.6,7.6,0.154,0,0.425,0
D 029,T001768,2025-08-22T02:33:54.871257,2025-08-22T02:38:54.871257,2.06,0.37,26.0,0.6,7.9,20.9,0.381,0,0.333,0
D 160,T001769,2025-08-24T08:54:54.871257,2025-08-24T09:09:54.871257,9.19,1.58,27.0,0.4,3.9,16.5,0.031,0,0.386,0
D 031,T001770,2025-08-29T19:46:54.871257,2025-08-29T20:25:54.871257,3.27,0.14,44.8,0.0,11.3,5.4,0.342,0,0.534,0
D 147,T001771,2025-08-14T12:12:54.871257,2025-08-14T12:21:54.871257,1.53,0.02,40.4,0.0,13.8,7.0,0.165,1,0.914,1
D 037,T001772,2025-08-13T00:56:54.871257,2025-08-13T01:08:54.871257,1.81,0.36,42.2,2.6,10.1,10.5,0.089,1,0.68,0
D 109,T001773,2025-09-11T19:11:54.871257,2025-09-11T19:38:54.871257,2.34,0.03,29.8,2.2,8.3,1.7,0.069,0,0.006,1
D 198,T001774,2025-08-30T17:50:54.871257,2025-08-30T18:02:54.871257,2.96,0.2,42.3,5.2,0.0,10.0,0.231,0,0.048,0
D 092,T001775,2025-09-02T22:52:54.871257,2025-09-02T22:59:54.871257,3.98,0.38,40.6,6.4,0.0,15.2,0.052,0,0.271,0
D 000,T001776,2025-07-20T22:37:54.871257,2025-07-20T23:02:54.871257,2.37,0.75,38.2,1.5,12.0,15.9,0.055,0,0.074,0
D 020,T001777,2025-08-12T08:19:54.871257,2025-08-12T08:58:54.871257,4.53,0.24,48.4,0.0,7.4,17.4,0.173,0,0.822,1
D 137,T001778,2025-09-07T17:25:54.871257,2025-09-07T17:58:54.871257,5.17,0.29,34.4,11.2,8.3,15.8,0.143,0,0.2,0
D 077,T001779,2025-07-21T14:53:54.871257,2025-07-21T15:33:54.871257,2.83,0.26,25.5,13.7,7.1,11.1,0.198,0,0.477,0
D 128,T001780,2025-09-01T18:01:54.871257,2025-09-01T18:22:54.871257,0.5,0.08,31.9,9.4,0.0,10.7,0.191,0,0.37,0
D 054,T001781,2025-08-31T19:07:54.871257,2025-08-31T19:26:54.871257,4.04,0.77,28.2,32.4,12.3,5.7,0.147,0,0.5,1
D 140,T001782,2025-07-18T22:56:54.871257,2025-07-18T23:29:54.871257,2.35,0.79,30.0,0.0,3.4,5.2,0.052,0,0.12,0
D 083,T001783,2025-07-29T05:19:54.871257,2025-07-29T05:44:54.871257,2.52,0.42,23.7,11.2,0.0,9.0,0.288,0,0.782,0
D 108,T001784,2025-07-31T20:08:54.871257,2025-07-31T20:29:54.871257,3.8,0.32,35.9,11.9,0.0,10.5,0.097,0,0.479,0
D 063,T001785,2025-08-15T07:47:54.871257,2025-08-15T08:09:54.871257,2.07,0.25,39.7,9.5,10.8,12.1,0.169,0,0.283,0
D 047,T001786,2025-08-18T11:43:54.871257,2025-08-18T12:12:54.871257,5.54,0.06,43.1,0.5,15.3,19.6,0.131,0,0.181,1
D 145,T001787,2025-09-06T14:50:54.871257,2025-09-06T15:15:54.871257,1.97,0.02,32.4,0.0,2.6,17.4,0.461,0,0.416,0
D 152,T001788,2025-08-19T09:42:54.871257,2025-08-19T10:19:54.871257,1.68,0.03,38.6,0.1,7.7,8.1,0.205,0,0.218,0
D 009,T001789,2025-07-25T17:20:54.871257,2025-07-25T17:54:54.871257,3.9,0.64,32.0,0.0,9.0,6.0,0.02,0,0.226,0
D 125,T001790,2025-08-12T09:56:54.871257,2025-08-12T10:36:54.871257,2.64,0.01,51.7,0.0,0.0,14.7,0.185,1,0.593,0
D 146,T001791,2025-07-28T13:56:54.871257,2025-07-28T14:23:54.871257,6.53,0.01,25.8,2.1,14.1,10.7,0.285,0,0.463,0
D 027,T001792,2025-08-13T05:10:54.871257,2025-08-13T05:23:54.871257,2.69,0.25,22.8,7.7,4.8,7.5,0.04,0,0.602,0
D 064,T001793,2025-09-07T10:01:54.871257,2025-09-07T10:13:54.871257,2.84,0.08,32.3,13.0,12.1,5.8,0.12,0,0.098,1
D 062,T001794,2025-09-08T21:29:54.871257,2025-09-08T21:57:54.871257,3.41,0.35,27.7,1.5,9.6,4.6,0.289,0,0.339,1
D 039,T001795,2025-07-31T01:58:54.871257,2025-07-31T02:18:54.871257,1.89,0.45,34.0,7.7,15.8,1.1,0.378,0,0.344,0
D 040,T001796,2025-08-22T07:33:54.871257,2025-08-22T08:01:54.871257,3.88,0.14,37.1,0.5,13.2,12.5,0.127,1,0.449,0
D 167,T001797,2025-08-04T01:07:54.871257,2025-08-04T01:26:54.871257,3.59,0.33,24.5,9.1,0.2,11.8,0.203,0,0.283,1
D 191,T001798,2025-09-09T13:57:54.871257,2025-09-09T14:23:54.871257,6.35,0.09,29.2,2.8,5.4,16.4,0.166,0,0.126,0
D 023,T001799,2025-08-01T06:51:54.871257,2025-08-01T07:33:54.871257,6.47,0.88,40.8,0.0,9.8,15.3,0.154,0,0.039,0
D 014,T001800,2025-08-05T00:29:54.871257,2025-08-05T01:06:54.871257,3.98,1.13,33.9,0.7,3.9,3.8,0.084,0,0.578,0
D 129,T001801,2025-08-13T02:04:54.871257,2025-08-13T02:41:54.871257,1.76,0.32,26.6,13.0,14.6,11.8,0.085,0,0.527,1
D 108,T001802,2025-08-31T03:19:54.871257,2025-08-31T03:56:54.871257,3.83,0.16,26.9,11.8,15.0,9.6,0.144,0,0.117,0
D 169,T001803,2025-07-27T02:22:54.871257,2025-07-27T02:49:54.871257,5.48,1.07,29.5,0.0,17.3,10.3,0.518,0,0.592,0
D 091,T001804,2025-07-29T16:22:54.871257,2025-07-29T17:09:54.871257,6.44,1.32,25.9,0.0,5.7,0.0,0.055,0,0.351,0
D 053,T001805,2025-08-15T21:12:54.871257,2025-08-15T21:36:54.871257,1.31,0.08,33.1,2.3,4.3,22.8,0.076,0,0.818,0
D 076,T001806,2025-08-13T10:41:54.871257,2025-08-13T11:39:54.871257,5.25,0.42,32.7,8.7,16.1,2.5,0.059,0,0.632,0
D 085,T001807,2025-08-19T09:47:54.871257,2025-08-19T10:17:54.871257,9.67,1.29,37.3,0.6,13.8,4.4,0.053,0,0.725,0
D 128,T001808,2025-08-07T03:21:54.871257,2025-08-07T03:55:54.871257,3.83,1.14,37.5,1.6,0.0,12.5,0.283,0,0.383,0
D 113,T001809,2025-09-10T23:07:54.871257,2025-09-10T23:13:54.871257,2.29,0.17,29.6,3.2,13.8,0.2,0.179,0,0.286,0
D 163,T001810,2025-07-27T04:44:54.871257,2025-07-27T05:30:54.871257,4.07,0.95,35.5,14.7,0.0,11.6,0.19,0,0.265,0
D 035,T001811,2025-08-04T00:56:54.871257,2025-08-04T01:42:54.871257,3.36,0.86,37.9,8.1,15.9,24.3,0.118,0,0.48,1
D 125,T001812,2025-09-08T20:30:54.871257,2025-09-08T20:53:54.871257,2.2,0.42,28.2,18.1,10.8,10.6,0.017,0,0.391,0
D 042,T001813,2025-07-23T02:27:54.871257,2025-07-23T02:54:54.871257,2.83,0.61,28.8,0.0,3.8,10.7,0.092,0,0.351,0
D 108,T001814,2025-09-11T17:15:54.871257,2025-09-11T17:42:54.871257,3.81,0.03,32.5,13.2,9.2,19.9,0.047,0,0.57,0
D 147,T001815,2025-08-17T15:35:54.871257,2025-08-17T16:10:54.871257,4.26,0.21,30.1,0.0,2.9,0.0,0.038,0,0.563,0
D 072,T001816,2025-07-31T01:46:54.871257,2025-07-31T02:27:54.871257,2.43,0.46,39.2,18.1,3.7,11.5,0.13,0,0.623,0
D 191,T001817,2025-07-30T13:35:54.871257,2025-07-30T13:53:54.871257,1.26,0.1,35.0,2.8,8.4,4.6,0.131,0,0.421,0
D 188,T001818,2025-08-31T01:02:54.871257,2025-08-31T01:23:54.871257,2.02,0.69,29.7,13.7,8.7,14.2,0.278,0,0.49,0
D 148,T001819,2025-08-13T07:04:54.871257,2025-08-13T07:17:54.871257,3.59,0.5,37.0,0.3,8.0,16.6,0.274,0,0.174,0
D 176,T001820,2025-08-19T06:22:54.871257,2025-08-19T06:33:54.871257,2.36,0.02,35.5,0.0,7.2,6.4,0.084,1,0.573,1
D 182,T001821,2025-08-03T08:00:54.871257,2025-08-03T08:17:54.871257,3.92,0.23,36.0,3.2,11.1,12.9,0.149,0,0.643,1
D 098,T001822,2025-08-26T23:19:54.871257,2025-08-26T23:33:54.871257,2.55,0.33,45.9,0.0,10.9,9.6,0.082,0,0.303,0
D 018,T001823,2025-09-10T01:46:54.871257,2025-09-10T02:39:54.871257,2.58,0.71,36.1,4.7,7.6,5.9,0.213,0,0.0,1
D 058,T001824,2025-07-28T00:12:54.871257,2025-07-28T00:17:54.871257,4.06,1.81,22.2,1.2,10.9,21.4,0.131,1,0.392,1
D 024,T001825,2025-07-22T18:10:54.871257,2025-07-22T18:33:54.871257,2.94,0.12,38.0,0.6,13.7,15.7,0.183,0,0.419,1
D 117,T001826,2025-08-22T05:42:54.871257,2025-08-22T06:16:54.871257,8.52,0.07,45.5,0.0,7.2,14.4,0.409,0,0.695,0
D 194,T001827,2025-08-01T17:07:54.871257,2025-08-01T17:37:54.871257,1.1,0.03,43.6,10.7,8.5,13.6,0.271,0,0.247,0
D 190,T001828,2025-08-16T14:04:54.871257,2025-08-16T14:31:54.871257,8.75,0.08,22.6,5.4,3.2,11.0,0.034,0,0.424,0
D 122,T001829,2025-08-30T10:04:54.871257,2025-08-30T10:28:54.871257,3.87,0.06,21.7,0.9,7.0,6.4,0.251,0,0.215,0
D 016,T001830,2025-07-27T19:04:54.871257,2025-07-27T19:32:54.871257,3.36,0.02,43.3,5.7,16.8,13.7,0.283,0,0.036,0
D 064,T001831,2025-07-23T01:25:54.871257,2025-07-23T01:51:54.871257,1.28,0.05,31.7,0.0,9.8,0.0,0.344,0,0.132,0
D 044,T001832,2025-09-02T02:11:54.871257,2025-09-02T02:44:54.871257,7.15,2.66,17.0,5.0,9.6,10.4,0.071,0,0.332,0
D 145,T001833,2025-08-15T12:45:54.871257,2025-08-15T13:02:54.871257,2.69,0.08,24.1,4.0,6.9,11.4,0.137,0,0.224,0
D 089,T001834,2025-09-03T07:04:54.871257,2025-09-03T07:09:54.871257,3.46,0.02,48.2,11.5,7.3,14.2,0.088,0,0.257,0
D 143,T001835,2025-07-17T21:07:54.871257,2025-07-17T21:48:54.871257,2.65,0.1,40.9,2.8,11.8,12.0,0.095,0,0.675,1
D 065,T001836,2025-08-20T17:47:54.871257,2025-08-20T18:31:54.871257,0.97,0.16,31.4,0.0,15.0,10.5,0.069,0,0.066,0
D 124,T001837,2025-08-25T10:57:54.871257,2025-08-25T11:03:54.871257,0.73,0.04,38.5,0.0,8.5,11.4,0.131,1,0.803,0
D 063,T001838,2025-08-20T12:30:54.871257,2025-08-20T13:06:54.871257,5.23,1.48,30.5,0.0,13.8,7.7,0.11,0,0.277,0
D 066,T001839,2025-08-03T04:45:54.871257,2025-08-03T05:13:54.871257,3.39,0.1,41.4,0.0,12.1,15.0,0.277,0,0.317,0
D 143,T001840,2025-08-12T16:18:54.871257,2025-08-12T16:32:54.871257,3.16,0.66,21.1,0.0,10.1,15.0,0.399,0,0.0,0
D 079,T001841,2025-08-16T02:33:54.871257,2025-08-16T02:51:54.871257,2.68,0.37,35.4,1.7,9.3,11.6,0.274,0,0.536,1
D 092,T001842,2025-08-22T08:16:54.871257,2025-08-22T08:51:54.871257,4.02,0.55,30.5,7.4,8.8,16.5,0.244,0,0.724,0
D 118,T001843,2025-08-25T19:54:54.871257,2025-08-25T20:14:54.871257,1.36,0.16,19.8,5.6,15.3,6.5,0.016,0,0.275,0
D 088,T001844,2025-08-26T11:42:54.871257,2025-08-26T12:28:54.871257,2.69,0.07,38.6,0.9,6.3,8.9,0.293,0,0.211,1
D 177,T001845,2025-08-24T15:30:54.871257,2025-08-24T15:53:54.871257,4.11,0.23,36.0,14.5,3.0,12.4,0.088,0,0.118,0
D 120,T001846,2025-09-07T02:33:54.871257,2025-09-07T02:53:54.871257,5.09,2.15,23.4,0.0,8.5,18.6,0.136,0,0.176,0
D 088,T001847,2025-08-24T21:32:54.871257,2025-08-24T21:47:54.871257,4.8,0.47,40.6,0.1,8.0,14.1,0.05,0,0.559,0
D 188,T001848,2025-08-15T05:44:54.871257,2025-08-15T06:20:54.871257,2.54,0.82,27.2,0.0,9.5,21.1,0.228,1,0.703,0
D 010,T001849,2025-07-21T14:45:54.871257,2025-07-21T15:23:54.871257,3.02,0.02,44.7,2.4,11.6,15.7,0.237,1,0.596,0
D 147,T001850,2025-09-08T09:01:54.871257,2025-09-08T09:15:54.871257,1.82,0.05,31.5,1.5,6.4,7.0,0.191,0,0.879,0
D 026,T001851,2025-08-22T10:12:54.871257,2025-08-22T10:51:54.871257,1.5,0.21,42.1,0.0,10.3,22.0,0.219,0,0.428,0
D 031,T001852,2025-08-23T16:58:54.871257,2025-08-23T17:15:54.871257,1.01,0.05,24.6,8.1,0.0,7.6,0.05,1,0.903,0
D 173,T001853,2025-08-18T16:30:54.871257,2025-08-18T16:49:54.871257,5.84,0.26,48.3,4.2,1.5,5.6,0.173,0,0.441,0
D 068,T001854,2025-07-19T00:40:54.871257,2025-07-19T00:58:54.871257,2.32,0.55,30.1,0.0,2.4,10.3,0.033,0,0.276,0
D 086,T001855,2025-09-10T08:56:54.871257,2025-09-10T09:12:54.871257,4.58,0.09,57.8,0.0,2.4,15.1,0.178,0,0.198,0
D 132,T001856,2025-07-24T00:09:54.871257,2025-07-24T00:30:54.871257,4.61,0.48,43.3,4.9,3.0,3.0,0.181,0,0.746,1
D 057,T001857,2025-07-23T18:24:54.871257,2025-07-23T18:47:54.871257,3.52,0.65,26.4,2.7,6.2,11.4,0.152,0,0.565,0
D 028,T001858,2025-09-02T13:13:54.871257,2025-09-02T13:54:54.871257,5.85,0.41,30.3,0.4,5.9,21.2,0.099,0,0.396,0
D 172,T001859,2025-09-01T10:28:54.871257,2025-09-01T10:58:54.871257,2.73,0.08,42.2,7.9,12.0,16.1,0.083,0,0.381,0
D 092,T001860,2025-09-07T14:13:54.871257,2025-09-07T14:40:54.871257,2.11,0.38,37.2,12.7,5.3,0.0,0.169,0,0.719,0
D 160,T001861,2025-08-22T18:31:54.871257,2025-08-22T18:50:54.871257,1.49,0.01,40.1,0.0,8.9,15.4,0.038,0,0.538,0
D 111,T001862,2025-09-11T05:40:54.871257,2025-09-11T05:50:54.871257,2.27,0.07,32.3,7.5,8.7,20.8,0.128,0,0.537,0
D 147,T001863,2025-07-31T16:46:54.871257,2025-07-31T17:13:54.871257,1.57,0.63,36.2,0.0,6.1,11.8,0.035,0,0.466,0
D 158,T001864,2025-08-19T21:58:54.871257,2025-08-19T22:55:54.871257,3.38,0.08,21.0,16.3,7.3,17.0,0.02,0,0.399,0
D 105,T001865,2025-07-20T10:50:54.871257,2025-07-20T11:13:54.871257,1.84,0.04,31.6,10.1,10.1,14.9,0.167,0,0.322,0
D 105,T001866,2025-07-21T01:06:54.871257,2025-07-21T01:41:54.871257,2.9,0.18,34.8,7.2,12.5,14.1,0.303,0,0.213,0
D 150,T001867,2025-09-01T03:43:54.871257,2025-09-01T03:57:54.871257,5.72,0.82,21.7,5.0,1.4,4.7,0.236,0,0.52,0
D 199,T001868,2025-08-22T21:11:54.871257,2025-08-22T21:39:54.871257,3.86,0.55,24.9,0.0,5.1,8.0,0.142,0,0.538,0
D 048,T001869,2025-08-19T21:42:54.871257,2025-08-19T21:55:54.871257,5.98,1.08,37.5,1.9,2.4,12.9,0.372,0,0.397,0
D 167,T001870,2025-08-28T09:02:54.871257,2025-08-28T09:13:54.871257,1.6,0.27,40.5,2.2,5.5,14.8,0.301,1,0.708,1
D 090,T001871,2025-09-13T04:45:54.871257,2025-09-13T05:12:54.871257,0.84,0.44,36.5,8.3,8.1,10.2,0.271,0,0.142,1
D 067,T001872,2025-08-22T05:52:54.871257,2025-08-22T06:20:54.871257,6.29,0.13,34.7,5.1,8.0,7.4,0.34,0,0.733,0
D 164,T001873,2025-07-25T22:08:54.871257,2025-07-25T22:39:54.871257,3.64,1.35,39.7,14.1,10.4,18.3,0.221,0,0.304,0
D 089,T001874,2025-08-08T12:13:54.871257,2025-08-08T12:25:54.871257,2.02,0.18,24.0,1.4,4.9,20.5,0.233,0,0.235,0
D 048,T001875,2025-07-27T12:59:54.871257,2025-07-27T13:27:54.871257,2.89,0.03,24.8,11.3,7.6,13.4,0.159,0,0.262,0
D 150,T001876,2025-08-09T10:27:54.871257,2025-08-09T10:51:54.871257,2.05,0.05,34.5,8.7,14.7,10.4,0.153,0,0.299,0
D 054,T001877,2025-07-21T17:22:54.871257,2025-07-21T18:01:54.871257,4.05,0.4,17.8,0.0,8.4,16.9,0.366,0,0.339,0
D 007,T001878,2025-09-03T20:45:54.871257,2025-09-03T21:34:54.871257,1.86,0.08,25.7,9.4,6.4,19.3,0.264,0,0.328,0
D 087,T001879,2025-08-05T00:00:54.871257,2025-08-05T00:32:54.871257,3.75,1.71,36.5,0.0,8.2,21.3,0.119,0,0.411,0
D 092,T001880,2025-08-23T09:56:54.871257,2025-08-23T10:19:54.871257,3.3,0.29,33.3,6.9,11.0,15.0,0.361,0,0.457,0
D 035,T001881,2025-09-07T23:32:54.871257,2025-09-08T00:02:54.871257,0.84,0.38,30.0,0.0,9.0,15.2,0.075,0,0.756,1
D 014,T001882,2025-07-31T05:41:54.871257,2025-07-31T06:00:54.871257,2.88,0.38,30.3,1.2,8.6,7.1,0.443,0,0.502,0
D 160,T001883,2025-08-25T04:16:54.871257,2025-08-25T04:46:54.871257,4.27,0.05,42.1,0.0,8.2,3.3,0.048,1,0.676,0
D 091,T001884,2025-09-13T13:01:54.871257,2025-09-13T13:16:54.871257,1.29,0.16,35.7,0.0,8.0,12.2,0.21,0,0.388,0
D 059,T001885,2025-09-03T20:07:54.871257,2025-09-03T20:33:54.871257,0.81,0.1,33.0,0.0,0.0,17.0,0.063,0,0.266,0
D 105,T001886,2025-08-30T07:04:54.871257,2025-08-30T07:41:54.871257,3.26,0.47,39.6,17.8,12.9,5.8,0.202,0,0.712,0
D 149,T001887,2025-08-16T23:45:54.871257,2025-08-17T00:07:54.871257,2.07,0.41,39.3,12.7,13.6,1.0,0.349,0,0.259,0
D 004,T001888,2025-09-09T04:55:54.871257,2025-09-09T05:12:54.871257,2.14,0.15,39.0,0.0,15.6,12.4,0.359,0,0.231,0
D 191,T001889,2025-08-10T21:26:54.871257,2025-08-10T21:42:54.871257,1.4,0.26,42.8,6.1,4.5,11.7,0.133,0,0.486,0
D 199,T001890,2025-08-23T00:34:54.871257,2025-08-23T00:59:54.871257,3.29,0.38,30.2,7.9,4.1,0.0,0.081,0,0.245,0
D 185,T001891,2025-09-11T15:15:54.871257,2025-09-11T15:31:54.871257,1.06,0.04,30.3,1.2,14.1,3.9,0.184,0,0.675,0
D 063,T001892,2025-08-01T23:05:54.871257,2025-08-01T23:31:54.871257,2.59,1.32,29.7,2.1,15.7,14.3,0.051,0,0.617,0
D 152,T001893,2025-07-28T16:49:54.871257,2025-07-28T17:28:54.871257,5.32,0.05,35.1,1.8,8.6,1.1,0.262,0,0.047,0
D 078,T001894,2025-07-22T11:46:54.871257,2025-07-22T12:09:54.871257,4.75,0.18,35.9,0.9,4.0,20.0,0.05,1,0.839,1
D 030,T001895,2025-08-26T02:46:54.871257,2025-08-26T03:03:54.871257,2.72,0.62,27.8,2.3,6.5,13.1,0.122,0,0.473,0
D 065,T001896,2025-08-08T01:34:54.871257,2025-08-08T01:40:54.871257,3.91,1.26,39.4,8.0,6.1,12.8,0.169,1,0.72,0
D 093,T001897,2025-08-16T05:10:54.871257,2025-08-16T05:46:54.871257,2.98,0.35,51.3,0.9,7.9,9.7,0.149,0,0.547,0
D 029,T001898,2025-09-09T07:48:54.871257,2025-09-09T08:16:54.871257,6.21,1.01,30.5,1.7,8.4,13.1,0.052,0,0.304,0
D 199,T001899,2025-08-31T17:08:54.871257,2025-08-31T17:51:54.871257,0.76,0.01,26.8,0.0,4.5,12.5,0.307,0,0.216,0
D 126,T001900,2025-08-30T04:40:54.871257,2025-08-30T05:22:54.871257,4.28,1.06,33.6,0.0,1.3,2.2,0.116,0,0.297,0
D 017,T001901,2025-07-23T06:33:54.871257,2025-07-23T07:10:54.871257,1.35,0.02,36.3,0.0,13.5,4.1,0.054,0,0.763,0
D 136,T001902,2025-07-30T15:45:54.871257,2025-07-30T16:18:54.871257,2.37,0.35,22.4,1.5,1.4,11.2,0.129,0,0.209,1
D 135,T001903,2025-07-31T09:31:54.871257,2025-07-31T09:54:54.871257,3.16,0.52,25.0,8.3,5.2,9.4,0.242,0,0.34,1
D 148,T001904,2025-08-14T07:54:54.871257,2025-08-14T08:28:54.871257,9.87,1.14,33.1,3.4,6.8,8.1,0.254,0,0.393,0
D 056,T001905,2025-08-21T11:12:54.871257,2025-08-21T11:28:54.871257,3.77,0.19,39.6,0.4,5.8,5.9,0.012,0,0.189,0
D 027,T001906,2025-08-26T21:42:54.871257,2025-08-26T22:13:54.871257,1.1,0.08,55.3,2.3,9.2,7.6,0.13,0,0.087,0
D 103,T001907,2025-08-16T18:53:54.871257,2025-08-16T19:23:54.871257,2.66,0.22,38.5,0.0,13.7,0.0,0.196,0,0.495,1
D 019,T001908,2025-08-23T22:49:54.871257,2025-08-23T23:16:54.871257,4.64,1.0,18.4,10.4,8.0,5.4,0.082,0,0.393,0
D 030,T001909,2025-07-24T14:58:54.871257,2025-07-24T15:22:54.871257,3.67,0.13,43.9,3.3,5.0,11.7,0.347,0,0.703,0
D 138,T001910,2025-08-09T11:37:54.871257,2025-08-09T11:51:54.871257,1.94,0.08,36.7,1.2,3.0,9.2,0.201,0,0.488,0
D 146,T001911,2025-07-28T22:05:54.871257,2025-07-28T22:20:54.871257,2.6,0.26,36.3,6.8,15.1,15.6,0.096,1,0.626,1
D 056,T001912,2025-07-31T22:03:54.871257,2025-07-31T22:26:54.871257,3.06,0.68,42.4,0.0,10.0,13.5,0.193,0,0.309,1
D 144,T001913,2025-08-15T12:18:54.871257,2025-08-15T12:39:54.871257,2.2,0.03,28.4,1.2,6.6,1.9,0.085,0,0.261,0
D 071,T001914,2025-08-15T11:33:54.871257,2025-08-15T11:38:54.871257,6.76,0.87,39.1,0.0,10.1,18.7,0.094,0,0.407,0
D 132,T001915,2025-08-27T06:47:54.871257,2025-08-27T06:52:54.871257,6.01,0.11,36.3,3.1,7.9,8.2,0.115,0,0.514,0
D 073,T001916,2025-08-28T14:23:54.871257,2025-08-28T14:45:54.871257,5.54,0.15,33.4,5.5,13.8,2.0,0.194,0,0.221,0
D 164,T001917,2025-08-07T18:56:54.871257,2025-08-07T19:22:54.871257,3.71,0.01,27.0,6.1,15.6,2.9,0.221,0,0.69,0
D 160,T001918,2025-09-09T04:17:54.871257,2025-09-09T04:31:54.871257,2.62,0.95,28.8,21.1,2.8,19.2,0.173,0,0.111,0
D 074,T001919,2025-08-17T19:32:54.871257,2025-08-17T19:47:54.871257,2.74,0.12,51.6,3.6,0.2,10.6,0.316,1,0.415,0
D 137,T001920,2025-07-26T07:04:54.871257,2025-07-26T07:29:54.871257,2.32,0.31,44.8,2.7,0.8,14.2,0.107,0,0.625,0
D 148,T001921,2025-08-28T10:42:54.871257,2025-08-28T11:01:54.871257,2.44,0.26,47.6,0.0,0.0,10.9,0.018,0,0.292,0
D 052,T001922,2025-08-24T02:43:54.871257,2025-08-24T03:27:54.871257,4.33,0.61,34.9,1.3,11.7,12.8,0.162,0,0.037,0
D 131,T001923,2025-08-21T00:31:54.871257,2025-08-21T00:40:54.871257,2.09,0.12,37.7,2.4,13.4,9.6,0.233,0,0.694,0
D 131,T001924,2025-08-31T14:42:54.871257,2025-08-31T15:09:54.871257,7.05,0.03,24.6,2.5,7.8,12.2,0.078,0,0.469,0
D 080,T001925,2025-08-02T02:09:54.871257,2025-08-02T02:38:54.871257,4.12,1.52,44.9,1.6,0.0,13.8,0.303,0,0.417,0
D 092,T001926,2025-08-28T15:08:54.871257,2025-08-28T15:39:54.871257,2.87,0.05,25.3,0.0,4.6,15.7,0.152,0,0.619,0
D 093,T001927,2025-09-07T15:45:54.871257,2025-09-07T15:50:54.871257,5.31,0.5,35.3,28.6,1.0,15.3,0.446,0,0.424,0
D 197,T001928,2025-08-24T19:26:54.871257,2025-08-24T19:44:54.871257,2.02,0.29,45.0,0.0,3.4,1.5,0.003,0,0.534,0
D 051,T001929,2025-08-09T02:38:54.871257,2025-08-09T02:58:54.871257,4.36,0.83,41.2,9.4,9.2,10.0,0.14,0,0.631,0
D 103,T001930,2025-07-20T12:46:54.871257,2025-07-20T13:32:54.871257,1.65,0.05,30.0,9.1,9.9,12.5,0.305,0,0.554,0
D 186,T001931,2025-07-21T23:04:54.871257,2025-07-21T23:34:54.871257,2.67,0.45,33.2,0.0,2.5,9.7,0.357,0,0.516,0
D 170,T001932,2025-08-31T11:50:54.871257,2025-08-31T12:02:54.871257,0.5,0.08,34.5,0.0,6.3,11.5,0.145,0,0.571,0
D 038,T001933,2025-09-04T13:46:54.871257,2025-09-04T14:13:54.871257,1.41,0.06,38.5,0.0,0.0,5.0,0.253,1,0.526,0
D 169,T001934,2025-07-24T21:42:54.871257,2025-07-24T22:17:54.871257,5.23,0.25,27.6,6.6,14.9,4.2,0.057,0,0.787,1
D 036,T001935,2025-07-28T11:46:54.871257,2025-07-28T12:18:54.871257,1.06,0.13,39.6,0.8,16.6,15.4,0.079,0,0.505,0
D 194,T001936,2025-07-21T12:51:54.871257,2025-07-21T12:57:54.871257,2.78,0.77,31.6,6.9,0.7,0.0,0.354,0,0.626,0
D 139,T001937,2025-08-03T11:32:54.871257,2025-08-03T11:49:54.871257,1.84,0.08,43.4,1.6,5.0,1.2,0.215,0,0.428,0
D 099,T001938,2025-07-21T13:42:54.871257,2025-07-21T14:07:54.871257,5.0,0.38,28.4,3.1,2.6,10.1,0.242,0,0.52,0
